,xPos,yPos,zPos,Energy,Efficiency
83,0.0,565.0,0.0,0.04652,0.0001163
84,0.0,570.0,0.0,0.04652,0.00011795
85,0.0,575.0,0.0,0.04652,0.0001132
86,0.0,580.0,0.0,0.04652,0.0001153
87,0.0,585.0,0.0,0.04652,0.00011255
88,0.0,590.0,0.0,0.04652,0.0001051
89,0.0,595.0,0.0,0.04652,0.00010385
90,0.0,600.0,0.0,0.04652,0.00010545
91,0.0,605.0,0.0,0.04652,9.645e-05
92,0.0,610.0,0.0,0.04652,0.0001007
93,0.0,615.0,0.0,0.04652,0.00010065
94,0.0,620.0,0.0,0.04652,9.79e-05
95,0.0,625.0,0.0,0.04652,9.49e-05
96,0.0,630.0,0.0,0.04652,9.475e-05
97,0.0,635.0,0.0,0.04652,9.22e-05
98,0.0,640.0,0.0,0.04652,9.04e-05
99,0.0,645.0,0.0,0.04652,9.11e-05
100,0.0,150.0,0.0,0.05954,0.003331
101,0.0,155.0,0.0,0.05954,0.003129
102,0.0,160.0,0.0,0.05954,0.0029606
103,0.0,165.0,0.0,0.05954,0.00279865
104,0.0,170.0,0.0,0.05954,0.00265895
105,0.0,175.0,0.0,0.05954,0.0025092
106,0.0,180.0,0.0,0.05954,0.00237205
107,0.0,185.0,0.0,0.05954,0.0022614
108,0.0,190.0,0.0,0.05954,0.00216055
109,0.0,195.0,0.0,0.05954,0.00203505
110,0.0,200.0,0.0,0.05954,0.001951
111,0.0,205.0,0.0,0.05954,0.00186995
112,0.0,210.0,0.0,0.05954,0.0017753
113,0.0,215.0,0.0,0.05954,0.00169675
114,0.0,220.0,0.0,0.05954,0.00161825
115,0.0,225.0,0.0,0.05954,0.001572
116,0.0,230.0,0.0,0.05954,0.00148995
117,0.0,235.0,0.0,0.05954,0.0014339
118,0.0,240.0,0.0,0.05954,0.0013863
119,0.0,245.0,0.0,0.05954,0.0013226
120,0.0,250.0,0.0,0.05954,0.00128965
121,0.0,255.0,0.0,0.05954,0.0012427
122,0.0,260.0,0.0,0.05954,0.00119985
123,0.0,265.0,0.0,0.05954,0.00114995
124,0.0,270.0,0.0,0.05954,0.0011089
125,0.0,275.0,0.0,0.05954,0.00106475
126,0.0,280.0,0.0,0.05954,0.00102745
127,0.0,285.0,0.0,0.05954,0.0009994
128,0.0,290.0,0.0,0.05954,0.0009602
129,0.0,295.0,0.0,0.05954,0.0009193
130,0.0,300.0,0.0,0.05954,0.0008982
131,0.0,305.0,0.0,0.05954,0.00087575
132,0.0,310.0,0.0,0.05954,0.0008536
133,0.0,315.0,0.0,0.05954,0.0008168
134,0.0,320.0,0.0,0.05954,0.0008028
135,0.0,325.0,0.0,0.05954,0.0007667
136,0.0,330.0,0.0,0.05954,0.0007594
137,0.0,335.0,0.0,0.05954,0.00072355
138,0.0,340.0,0.0,0.05954,0.0007158
139,0.0,345.0,0.0,0.05954,0.00068685
140,0.0,350.0,0.0,0.05954,0.0006788
141,0.0,355.0,0.0,0.05954,0.0006549
142,0.0,360.0,0.0,0.05954,0.00062835
143,0.0,365.0,0.0,0.05954,0.00062475
144,0.0,370.0,0.0,0.05954,0.000598
145,0.0,375.0,0.0,0.05954,0.0005857
146,0.0,380.0,0.0,0.05954,0.00056545
147,0.0,385.0,0.0,0.05954,0.00055535
148,0.0,390.0,0.0,0.05954,0.00054255
149,0.0,395.0,0.0,0.05954,0.00053455
150,0.0,400.0,0.0,0.05954,0.0005209
151,0.0,405.0,0.0,0.05954,0.00049975
152,0.0,410.0,0.0,0.05954,0.00050015
153,0.0,415.0,0.0,0.05954,0.0004713
154,0.0,420.0,0.0,0.05954,0.00046795
155,0.0,425.0,0.0,0.05954,0.00046655
156,0.0,430.0,0.0,0.05954,0.00044945
157,0.0,435.0,0.0,0.05954,0.0004386
158,0.0,440.0,0.0,0.05954,0.00043265
159,0.0,445.0,0.0,0.05954,0.00042545
160,0.0,450.0,0.0,0.05954,0.0004168
161,0.0,455.0,0.0,0.05954,0.00040525
162,0.0,460.0,0.0,0.05954,0.00039255
163,0.0,465.0,0.0,0.05954,0.00037955
164,0.0,470.0,0.0,0.05954,0.00037795
165,0.0,475.0,0.0,0.05954,0.0003829
166,0.0,480.0,0.0,0.05954,0.0003685
167,0.0,485.0,0.0,0.05954,0.0003509
168,0.0,490.0,0.0,0.05954,0.0003502
169,0.0,495.0,0.0,0.05954,0.00033815
170,0.0,500.0,0.0,0.05954,0.0003374
171,0.0,505.0,0.0,0.05954,0.00032435
172,0.0,510.0,0.0,0.05954,0.00032565
173,0.0,515.0,0.0,0.05954,0.0003161
174,0.0,520.0,0.0,0.05954,0.00030925
175,0.0,525.0,0.0,0.05954,0.0003078
176,0.0,530.0,0.0,0.05954,0.00029475
177,0.0,535.0,0.0,0.05954,0.0002855
178,0.0,540.0,0.0,0.05954,0.00028735
179,0.0,545.0,0.0,0.05954,0.0002784
180,0.0,550.0,0.0,0.05954,0.0002755
181,0.0,555.0,0.0,0.05954,0.0002721
182,0.0,560.0,0.0,0.05954,0.000263
183,0.0,565.0,0.0,0.05954,0.0002666
184,0.0,570.0,0.0,0.05954,0.0002581
185,0.0,575.0,0.0,0.05954,0.0002476
186,0.0,580.0,0.0,0.05954,0.00024925
187,0.0,585.0,0.0,0.05954,0.00024915
188,0.0,590.0,0.0,0.05954,0.00024495
189,0.0,595.0,0.0,0.05954,0.0002378
190,0.0,600.0,0.0,0.05954,0.0002361
191,0.0,605.0,0.0,0.05954,0.00022845
192,0.0,610.0,0.0,0.05954,0.0002308
193,0.0,615.0,0.0,0.05954,0.00022375
194,0.0,620.0,0.0,0.05954,0.0002145
195,0.0,625.0,0.0,0.05954,0.0002197
196,0.0,630.0,0.0,0.05954,0.0002104
197,0.0,635.0,0.0,0.05954,0.00020945
198,0.0,640.0,0.0,0.05954,0.0002029
199,0.0,645.0,0.0,0.05954,0.00019945
200,0.0,150.0,0.0,0.08803,0.00561525
201,0.0,155.0,0.0,0.08803,0.00531545
202,0.0,160.0,0.0,0.08803,0.00497105
203,0.0,165.0,0.0,0.08803,0.00472535
204,0.0,170.0,0.0,0.08803,0.0044548
205,0.0,175.0,0.0,0.08803,0.00421165
206,0.0,180.0,0.0,0.08803,0.00402505
207,0.0,185.0,0.0,0.08803,0.00383995
208,0.0,190.0,0.0,0.08803,0.0036331
209,0.0,195.0,0.0,0.08803,0.0034944
210,0.0,200.0,0.0,0.08803,0.0032956
211,0.0,205.0,0.0,0.08803,0.0031446
212,0.0,210.0,0.0,0.08803,0.0030148
213,0.0,215.0,0.0,0.08803,0.0028898
214,0.0,220.0,0.0,0.08803,0.0027702
215,0.0,225.0,0.0,0.08803,0.0026426
216,0.0,230.0,0.0,0.08803,0.0025495
217,0.0,235.0,0.0,0.08803,0.0024318
218,0.0,240.0,0.0,0.08803,0.00234635
219,0.0,245.0,0.0,0.08803,0.00225545
220,0.0,250.0,0.0,0.08803,0.0021645
221,0.0,255.0,0.0,0.08803,0.00208365
222,0.0,260.0,0.0,0.08803,0.001992
223,0.0,265.0,0.0,0.08803,0.001926
224,0.0,270.0,0.0,0.08803,0.00185445
225,0.0,275.0,0.0,0.08803,0.0018091
226,0.0,280.0,0.0,0.08803,0.00173215
227,0.0,285.0,0.0,0.08803,0.0016709
228,0.0,290.0,0.0,0.08803,0.00162825
229,0.0,295.0,0.0,0.08803,0.0015852
230,0.0,300.0,0.0,0.08803,0.001529
231,0.0,305.0,0.0,0.08803,0.00147495
232,0.0,310.0,0.0,0.08803,0.00144435
233,0.0,315.0,0.0,0.08803,0.00139905
234,0.0,320.0,0.0,0.08803,0.00134815
235,0.0,325.0,0.0,0.08803,0.0013161
236,0.0,330.0,0.0,0.08803,0.0012928
237,0.0,335.0,0.0,0.08803,0.0012332
238,0.0,340.0,0.0,0.08803,0.0011974
239,0.0,345.0,0.0,0.08803,0.0011503
240,0.0,350.0,0.0,0.08803,0.0011372
241,0.0,355.0,0.0,0.08803,0.00111
242,0.0,360.0,0.0,0.08803,0.0010706
243,0.0,365.0,0.0,0.08803,0.0010457
244,0.0,370.0,0.0,0.08803,0.0010192
245,0.0,375.0,0.0,0.08803,0.0009903
246,0.0,380.0,0.0,0.08803,0.0009678
247,0.0,385.0,0.0,0.08803,0.00094885
248,0.0,390.0,0.0,0.08803,0.00091665
249,0.0,395.0,0.0,0.08803,0.00089435
250,0.0,400.0,0.0,0.08803,0.00087605
251,0.0,405.0,0.0,0.08803,0.00086545
252,0.0,410.0,0.0,0.08803,0.0008332
253,0.0,415.0,0.0,0.08803,0.0008203
254,0.0,420.0,0.0,0.08803,0.0007921
255,0.0,425.0,0.0,0.08803,0.00079005
256,0.0,430.0,0.0,0.08803,0.00075945
257,0.0,435.0,0.0,0.08803,0.0007496
258,0.0,440.0,0.0,0.08803,0.0007211
259,0.0,445.0,0.0,0.08803,0.00072205
260,0.0,450.0,0.0,0.08803,0.0006949
261,0.0,455.0,0.0,0.08803,0.0006841
262,0.0,460.0,0.0,0.08803,0.0006626
263,0.0,465.0,0.0,0.08803,0.0006496
264,0.0,470.0,0.0,0.08803,0.00063475
265,0.0,475.0,0.0,0.08803,0.0006203
266,0.0,480.0,0.0,0.08803,0.00061925
267,0.0,485.0,0.0,0.08803,0.00060115
268,0.0,490.0,0.0,0.08803,0.000587
269,0.0,495.0,0.0,0.08803,0.0005768
270,0.0,500.0,0.0,0.08803,0.00057185
271,0.0,505.0,0.0,0.08803,0.00056395
272,0.0,510.0,0.0,0.08803,0.000549
273,0.0,515.0,0.0,0.08803,0.00053595
274,0.0,520.0,0.0,0.08803,0.00052535
275,0.0,525.0,0.0,0.08803,0.00051595
276,0.0,530.0,0.0,0.08803,0.00051045
277,0.0,535.0,0.0,0.08803,0.00050255
278,0.0,540.0,0.0,0.08803,0.0004819
279,0.0,545.0,0.0,0.08803,0.00048395
280,0.0,550.0,0.0,0.08803,0.000471
281,0.0,555.0,0.0,0.08803,0.00046205
282,0.0,560.0,0.0,0.08803,0.00045775
283,0.0,565.0,0.0,0.08803,0.00044705
284,0.0,570.0,0.0,0.08803,0.00044825
285,0.0,575.0,0.0,0.08803,0.00042725
286,0.0,580.0,0.0,0.08803,0.00042335
287,0.0,585.0,0.0,0.08803,0.00042105
288,0.0,590.0,0.0,0.08803,0.00041775
289,0.0,595.0,0.0,0.08803,0.0004023
290,0.0,600.0,0.0,0.08803,0.00039825
291,0.0,605.0,0.0,0.08803,0.0003903
292,0.0,610.0,0.0,0.08803,0.0003827
293,0.0,615.0,0.0,0.08803,0.00038045
294,0.0,620.0,0.0,0.08803,0.0003719
295,0.0,625.0,0.0,0.08803,0.0003567
296,0.0,630.0,0.0,0.08803,0.00035645
297,0.0,635.0,0.0,0.08803,0.00034465
298,0.0,640.0,0.0,0.08803,0.00034585
299,0.0,645.0,0.0,0.08803,0.0003474
300,0.0,150.0,0.0,0.1221,0.00622135
301,0.0,155.0,0.0,0.1221,0.00585565
302,0.0,160.0,0.0,0.1221,0.00553685
303,0.0,165.0,0.0,0.1221,0.00524355
304,0.0,170.0,0.0,0.1221,0.0049422
305,0.0,175.0,0.0,0.1221,0.00468995
306,0.0,180.0,0.0,0.1221,0.00449395
307,0.0,185.0,0.0,0.1221,0.00426065
308,0.0,190.0,0.0,0.1221,0.00404275
309,0.0,195.0,0.0,0.1221,0.0038745
310,0.0,200.0,0.0,0.1221,0.0036909
311,0.0,205.0,0.0,0.1221,0.00352615
312,0.0,210.0,0.0,0.1221,0.003348
313,0.0,215.0,0.0,0.1221,0.0032265
314,0.0,220.0,0.0,0.1221,0.00306385
315,0.0,225.0,0.0,0.1221,0.00295315
316,0.0,230.0,0.0,0.1221,0.0028292
317,0.0,235.0,0.0,0.1221,0.00271645
318,0.0,240.0,0.0,0.1221,0.00260725
319,0.0,245.0,0.0,0.1221,0.0025247
320,0.0,250.0,0.0,0.1221,0.002425
321,0.0,255.0,0.0,0.1221,0.00232935
322,0.0,260.0,0.0,0.1221,0.0022434
323,0.0,265.0,0.0,0.1221,0.00216385
324,0.0,270.0,0.0,0.1221,0.0020997
325,0.0,275.0,0.0,0.1221,0.0020159
326,0.0,280.0,0.0,0.1221,0.00196135
327,0.0,285.0,0.0,0.1221,0.0018927
328,0.0,290.0,0.0,0.1221,0.0018346
329,0.0,295.0,0.0,0.1221,0.00176385
330,0.0,300.0,0.0,0.1221,0.00170685
331,0.0,305.0,0.0,0.1221,0.0016692
332,0.0,310.0,0.0,0.1221,0.00162635
333,0.0,315.0,0.0,0.1221,0.0015687
334,0.0,320.0,0.0,0.1221,0.00152855
335,0.0,325.0,0.0,0.1221,0.00148285
336,0.0,330.0,0.0,0.1221,0.00141725
337,0.0,335.0,0.0,0.1221,0.00138715
338,0.0,340.0,0.0,0.1221,0.001361
339,0.0,345.0,0.0,0.1221,0.00131505
340,0.0,350.0,0.0,0.1221,0.00127895
341,0.0,355.0,0.0,0.1221,0.0012346
342,0.0,360.0,0.0,0.1221,0.0012065
343,0.0,365.0,0.0,0.1221,0.00117325
344,0.0,370.0,0.0,0.1221,0.0011369
345,0.0,375.0,0.0,0.1221,0.00111265
346,0.0,380.0,0.0,0.1221,0.00108945
347,0.0,385.0,0.0,0.1221,0.00107485
348,0.0,390.0,0.0,0.1221,0.00104215
349,0.0,395.0,0.0,0.1221,0.00102135
350,0.0,400.0,0.0,0.1221,0.00099595
351,0.0,405.0,0.0,0.1221,0.0009567
352,0.0,410.0,0.0,0.1221,0.00094665
353,0.0,415.0,0.0,0.1221,0.0009251
354,0.0,420.0,0.0,0.1221,0.00089125
355,0.0,425.0,0.0,0.1221,0.0008791
356,0.0,430.0,0.0,0.1221,0.000853
357,0.0,435.0,0.0,0.1221,0.0008293
358,0.0,440.0,0.0,0.1221,0.0008096
359,0.0,445.0,0.0,0.1221,0.0008088
360,0.0,450.0,0.0,0.1221,0.00078635
361,0.0,455.0,0.0,0.1221,0.0007628
362,0.0,460.0,0.0,0.1221,0.00075005
363,0.0,465.0,0.0,0.1221,0.0007447
364,0.0,470.0,0.0,0.1221,0.00072885
365,0.0,475.0,0.0,0.1221,0.00070855
366,0.0,480.0,0.0,0.1221,0.00070985
367,0.0,485.0,0.0,0.1221,0.00067945
368,0.0,490.0,0.0,0.1221,0.0006667
369,0.0,495.0,0.0,0.1221,0.00065225
370,0.0,500.0,0.0,0.1221,0.0006318
371,0.0,505.0,0.0,0.1221,0.00062645
372,0.0,510.0,0.0,0.1221,0.0006198
373,0.0,515.0,0.0,0.1221,0.00060945
374,0.0,520.0,0.0,0.1221,0.0005925
375,0.0,525.0,0.0,0.1221,0.000577
376,0.0,530.0,0.0,0.1221,0.000566
377,0.0,535.0,0.0,0.1221,0.0005601
378,0.0,540.0,0.0,0.1221,0.00055065
379,0.0,545.0,0.0,0.1221,0.00054445
380,0.0,550.0,0.0,0.1221,0.00052925
381,0.0,555.0,0.0,0.1221,0.00051265
382,0.0,560.0,0.0,0.1221,0.00050655
383,0.0,565.0,0.0,0.1221,0.000503
384,0.0,570.0,0.0,0.1221,0.00050035
385,0.0,575.0,0.0,0.1221,0.00048195
386,0.0,580.0,0.0,0.1221,0.00048425
387,0.0,585.0,0.0,0.1221,0.00047245
388,0.0,590.0,0.0,0.1221,0.00047045
389,0.0,595.0,0.0,0.1221,0.0004513
390,0.0,600.0,0.0,0.1221,0.0004475
391,0.0,605.0,0.0,0.1221,0.00043865
392,0.0,610.0,0.0,0.1221,0.00042755
393,0.0,615.0,0.0,0.1221,0.0004311
394,0.0,620.0,0.0,0.1221,0.0004197
395,0.0,625.0,0.0,0.1221,0.0004087
396,0.0,630.0,0.0,0.1221,0.00040685
397,0.0,635.0,0.0,0.1221,0.0003919
398,0.0,640.0,0.0,0.1221,0.00039845
399,0.0,645.0,0.0,0.1221,0.0003944
400,0.0,150.0,0.0,0.16585,0.0059044
401,0.0,155.0,0.0,0.16585,0.0055481
402,0.0,160.0,0.0,0.16585,0.00524815
403,0.0,165.0,0.0,0.16585,0.004958
404,0.0,170.0,0.0,0.16585,0.00473075
405,0.0,175.0,0.0,0.16585,0.0044712
406,0.0,180.0,0.0,0.16585,0.00425875
407,0.0,185.0,0.0,0.16585,0.0040331
408,0.0,190.0,0.0,0.16585,0.0038426
409,0.0,195.0,0.0,0.16585,0.00367145
410,0.0,200.0,0.0,0.16585,0.0034983
411,0.0,205.0,0.0,0.16585,0.00335845
412,0.0,210.0,0.0,0.16585,0.00318025
413,0.0,215.0,0.0,0.16585,0.00306785
414,0.0,220.0,0.0,0.16585,0.00292085
415,0.0,225.0,0.0,0.16585,0.0028268
416,0.0,230.0,0.0,0.16585,0.00270805
417,0.0,235.0,0.0,0.16585,0.00260325
418,0.0,240.0,0.0,0.16585,0.0025079
419,0.0,245.0,0.0,0.16585,0.0023973
420,0.0,250.0,0.0,0.16585,0.00229935
421,0.0,255.0,0.0,0.16585,0.0022155
422,0.0,260.0,0.0,0.16585,0.00214725
423,0.0,265.0,0.0,0.16585,0.0020695
424,0.0,270.0,0.0,0.16585,0.002016
425,0.0,275.0,0.0,0.16585,0.00192285
426,0.0,280.0,0.0,0.16585,0.00188415
427,0.0,285.0,0.0,0.16585,0.00182125
428,0.0,290.0,0.0,0.16585,0.0017593
429,0.0,295.0,0.0,0.16585,0.0017042
430,0.0,300.0,0.0,0.16585,0.0016493
431,0.0,305.0,0.0,0.16585,0.0015942
432,0.0,310.0,0.0,0.16585,0.00155805
433,0.0,315.0,0.0,0.16585,0.00149575
434,0.0,320.0,0.0,0.16585,0.0014466
435,0.0,325.0,0.0,0.16585,0.00142255
436,0.0,330.0,0.0,0.16585,0.00136705
437,0.0,335.0,0.0,0.16585,0.00133465
438,0.0,340.0,0.0,0.16585,0.00128485
439,0.0,345.0,0.0,0.16585,0.0012578
440,0.0,350.0,0.0,0.16585,0.0012316
441,0.0,355.0,0.0,0.16585,0.0011755
442,0.0,360.0,0.0,0.16585,0.00116145
443,0.0,365.0,0.0,0.16585,0.00113135
444,0.0,370.0,0.0,0.16585,0.00110435
445,0.0,375.0,0.0,0.16585,0.00108055
446,0.0,380.0,0.0,0.16585,0.00105055
447,0.0,385.0,0.0,0.16585,0.0010176
448,0.0,390.0,0.0,0.16585,0.00098735
449,0.0,395.0,0.0,0.16585,0.00097675
450,0.0,400.0,0.0,0.16585,0.000951
451,0.0,405.0,0.0,0.16585,0.0009314
452,0.0,410.0,0.0,0.16585,0.00090935
453,0.0,415.0,0.0,0.16585,0.0008919
454,0.0,420.0,0.0,0.16585,0.0008675
455,0.0,425.0,0.0,0.16585,0.0008465
456,0.0,430.0,0.0,0.16585,0.00082365
457,0.0,435.0,0.0,0.16585,0.0008042
458,0.0,440.0,0.0,0.16585,0.00078915
459,0.0,445.0,0.0,0.16585,0.00078175
460,0.0,450.0,0.0,0.16585,0.00076055
461,0.0,455.0,0.0,0.16585,0.00073905
462,0.0,460.0,0.0,0.16585,0.0007243
463,0.0,465.0,0.0,0.16585,0.0007114
464,0.0,470.0,0.0,0.16585,0.00069355
465,0.0,475.0,0.0,0.16585,0.00068315
466,0.0,480.0,0.0,0.16585,0.00067215
467,0.0,485.0,0.0,0.16585,0.00065365
468,0.0,490.0,0.0,0.16585,0.00064495
469,0.0,495.0,0.0,0.16585,0.0006272
470,0.0,500.0,0.0,0.16585,0.0006144
471,0.0,505.0,0.0,0.16585,0.00061475
472,0.0,510.0,0.0,0.16585,0.0005911
473,0.0,515.0,0.0,0.16585,0.0005868
474,0.0,520.0,0.0,0.16585,0.00057915
475,0.0,525.0,0.0,0.16585,0.0005618
476,0.0,530.0,0.0,0.16585,0.000549
477,0.0,535.0,0.0,0.16585,0.0005356
478,0.0,540.0,0.0,0.16585,0.0005274
479,0.0,545.0,0.0,0.16585,0.0005239
480,0.0,550.0,0.0,0.16585,0.00050495
481,0.0,555.0,0.0,0.16585,0.0005009
482,0.0,560.0,0.0,0.16585,0.0004953
483,0.0,565.0,0.0,0.16585,0.00049105
484,0.0,570.0,0.0,0.16585,0.0004758
485,0.0,575.0,0.0,0.16585,0.0004694
486,0.0,580.0,0.0,0.16585,0.0004625
487,0.0,585.0,0.0,0.16585,0.0004486
488,0.0,590.0,0.0,0.16585,0.0004446
489,0.0,595.0,0.0,0.16585,0.0004411
490,0.0,600.0,0.0,0.16585,0.00043455
491,0.0,605.0,0.0,0.16585,0.0004247
492,0.0,610.0,0.0,0.16585,0.00041945
493,0.0,615.0,0.0,0.16585,0.0004106
494,0.0,620.0,0.0,0.16585,0.0004052
495,0.0,625.0,0.0,0.16585,0.00040305
496,0.0,630.0,0.0,0.16585,0.0003956
497,0.0,635.0,0.0,0.16585,0.0003971
498,0.0,640.0,0.0,0.16585,0.00037595
499,0.0,645.0,0.0,0.16585,0.000376
500,0.0,150.0,0.0,0.39169,0.0031436
501,0.0,155.0,0.0,0.39169,0.00296525
502,0.0,160.0,0.0,0.39169,0.00283395
503,0.0,165.0,0.0,0.39169,0.0026562
504,0.0,170.0,0.0,0.39169,0.00253345
505,0.0,175.0,0.0,0.39169,0.00240225
506,0.0,180.0,0.0,0.39169,0.00229535
507,0.0,185.0,0.0,0.39169,0.00218025
508,0.0,190.0,0.0,0.39169,0.002063
509,0.0,195.0,0.0,0.39169,0.0019751
510,0.0,200.0,0.0,0.39169,0.0019037
511,0.0,205.0,0.0,0.39169,0.0018397
512,0.0,210.0,0.0,0.39169,0.00173855
513,0.0,215.0,0.0,0.39169,0.0016456
514,0.0,220.0,0.0,0.39169,0.0015875
515,0.0,225.0,0.0,0.39169,0.0015317
516,0.0,230.0,0.0,0.39169,0.0014771
517,0.0,235.0,0.0,0.39169,0.00139425
518,0.0,240.0,0.0,0.39169,0.0013601
519,0.0,245.0,0.0,0.39169,0.0013117
520,0.0,250.0,0.0,0.39169,0.00127375
521,0.0,255.0,0.0,0.39169,0.00123105
522,0.0,260.0,0.0,0.39169,0.00116635
523,0.0,265.0,0.0,0.39169,0.00112545
524,0.0,270.0,0.0,0.39169,0.00109145
525,0.0,275.0,0.0,0.39169,0.0010525
526,0.0,280.0,0.0,0.39169,0.00101535
527,0.0,285.0,0.0,0.39169,0.00098825
528,0.0,290.0,0.0,0.39169,0.0009574
529,0.0,295.0,0.0,0.39169,0.00092325
530,0.0,300.0,0.0,0.39169,0.0009057
531,0.0,305.0,0.0,0.39169,0.0008828
532,0.0,310.0,0.0,0.39169,0.00085635
533,0.0,315.0,0.0,0.39169,0.00081815
534,0.0,320.0,0.0,0.39169,0.0008051
535,0.0,325.0,0.0,0.39169,0.00077565
536,0.0,330.0,0.0,0.39169,0.00074965
537,0.0,335.0,0.0,0.39169,0.00074835
538,0.0,340.0,0.0,0.39169,0.0007193
539,0.0,345.0,0.0,0.39169,0.00069295
540,0.0,350.0,0.0,0.39169,0.0006846
541,0.0,355.0,0.0,0.39169,0.00066725
542,0.0,360.0,0.0,0.39169,0.00064165
543,0.0,365.0,0.0,0.39169,0.0006254
544,0.0,370.0,0.0,0.39169,0.0006152
545,0.0,375.0,0.0,0.39169,0.00058805
546,0.0,380.0,0.0,0.39169,0.00057675
547,0.0,385.0,0.0,0.39169,0.00056595
548,0.0,390.0,0.0,0.39169,0.0005482
549,0.0,395.0,0.0,0.39169,0.0005376
550,0.0,400.0,0.0,0.39169,0.00052445
551,0.0,405.0,0.0,0.39169,0.00050475
552,0.0,410.0,0.0,0.39169,0.0005035
553,0.0,415.0,0.0,0.39169,0.0004902
554,0.0,420.0,0.0,0.39169,0.00047665
555,0.0,425.0,0.0,0.39169,0.00046815
556,0.0,430.0,0.0,0.39169,0.0004622
557,0.0,435.0,0.0,0.39169,0.000448
558,0.0,440.0,0.0,0.39169,0.000437
